unique_entity_id,blank_deprecated,entity_eft_indicator,cage_code,dodaac,sam_extract_code,purpose_of_registration,initial_registration_date,registration_expiration_date,last_update_date,activation_date,legal_business_name,dba_name,entity_division_name,entity_division_number,physical_address_line_1,physical_address_line_2,physical_address_city,physical_address_province_or_state,physical_address_zip_postal_code,physical_address_zip_code_4,physical_address_country_code,physical_address_congressional_district,dnb_open_data_flag,entity_start_date,fiscal_year_end_close_date,entity_url,entity_structure,state_of_incorporation,country_of_incorporation,business_type_counter,bus_type_string,primary_naics,naics_code_counter,naics_code_string,psc_code_counter,psc_code_string,credit_card_usage,correspondence_flag,mailing_address_line_1,mailing_address_line_2,mailing_address_city,mailing_address_zip_postal_code,mailing_address_zip_code_4,mailing_address_country,mailing_address_state_or_province,govt_bus_poc_first_name,govt_bus_poc_middle_initial,govt_bus_poc_last_name,govt_bus_poc_title,govt_bus_poc_st_add_1,govt_bus_poc_st_add_2,govt_bus_poc_city,govt_bus_poc_zip_postal_code,govt_bus_poc_zip_code_4,govt_bus_poc_country_code,govt_bus_poc_state_or_province,alt_govt_bus_poc_first_name,alt_govt_bus_poc_middle_initial,alt_govt_bus_poc_last_name,alt_govt_bus_poc_title,alt_govt_bus_poc_st_add_1,alt_govt_bus_poc_st_add_2,alt_govt_bus_poc_city,alt_govt_bus_poc_zip_postal_code,alt_govt_bus_poc_zip_code_4,alt_govt_bus_poc_country_code,alt_govt_bus_poc_state_or_province,past_perf_poc_first_name,past_perf_poc_middle_initial,past_perf_poc_last_name,past_perf_poc_title,past_perf_poc_st_add_1,past_perf_poc_st_add_2,past_perf_poc_city,past_perf_poc_zip_postal_code,past_perf_poc_zip_code_4,past_perf_poc_country_code,past_perf_poc_state_or_province,alt_past_perf_poc_first_name,alt_past_perf_poc_middle_initial,alt_past_perf_poc_last_name,alt_past_perf_poc_title,alt_past_perf_poc_st_add_1,alt_past_perf_poc_st_add_2,alt_past_perf_poc_city,alt_past_perf_poc_zip_postal_code,alt_past_perf_poc_zip_code_4,alt_past_perf_poc_country_code,alt_past_perf_poc_state_or_province,elec_bus_poc_first_name,elec_bus_poc_middle_initial,elec_bus_poc_last_name,elec_bus_poc_title,elec_bus_poc_st_add_1,elec_bus_poc_st_add_2,elec_bus_poc_city,elec_bus_poc_zip_postal_code,elec_bus_poc_zip_code_4,elec_bus_poc_country_code,elec_bus_poc_state_or_province,alt_elec_poc_bus_poc_first_name,alt_elec_poc_bus_poc_middle_initial,alt_elec_poc_bus_poc_last_name,alt_elec_poc_bus_poc_title,alt_elec_poc_bus_st_add_1,alt_elec_poc_bus_st_add_2,alt_elec_poc_bus_city,alt_elec_poc_bus_zip_postal_code,alt_elec_poc_bus_zip_code_4,alt_elec_poc_bus_country_code,alt_elec_poc_bus_state_or_province,naics_exception_counter,naics_exception_string,debt_subject_to_offset_flag,exclusion_status_flag,sba_business_types_counter,sba_business_types_string,no_public_display_flag,disaster_response_counter,disaster_response_string,entity_evs_source
,C13PV3MY61N5,,,8M9F9,,A,Z2,2020-06-04,2025-04-24,2024-04-26,2024-04-26,GULF COAST PRODUCTION SYSTEMS LLC,,,,219 INDUSTRIAL DR,,RAYNE,LA,70578,4020,USA,03,,2013-05-08,1231,,2L,LA,USA,0003,2X~A2~LJ,238210,0004,238210Y~238310Y~423690Y~532490Y,0000,,Y,,219 INDUSTRIAL DR,,RAYNE,70578,4020,USA,LA,SANDRA,,HABETZ,OWNER / CFO,219 INDUSTRIAL DR,,RAYNE,70578,,USA,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SANDRA,,HABETZ,OWNER / CFO,219 INDUSTRIAL DR,,RAYNE,70578,,USA,LA,,,,,,,,,,,,0000,,N,,0000,,,0003,STALA~STAMS~STATX,E&Y
,C13QB92EC6S7,,,879P5,,A,Z1,2018-11-02,2026-01-13,2025-01-16,2025-01-15,FIRST BAPTIST CHURCH OF GOLDSBORO,FIRST BAPTIST CHILD DEVELOPMENT CENTER,FIRST BAPTIST CHILD DEVELOPMENT CENTER,,125 S JOHN ST,,GOLDSBORO,NC,27530,4830,USA,13,,1970-02-04,1218,,ZZ,NC,USA,0001,A8,,0000,,0000,,N,,125 S. JOHN ST.,,GOLDSBORO,27530,4830,USA,NC,STEVE,,WALKER,FINANCIAL SECRETARY,114 HALSTON DR.,,PIKEVILLE,27530,,USA,NC,,,,,,,,,,,,KAREN,K,KESTLER,CHILDCARE DIRECTOR,125 S. JOHN,,GOLDSBORO,27530,,USA,NC,,,,,,,,,,,,STEVE,,WALKER,FINANCIAL SECRETARY,114 HALSTON DR.,,PIKEVILLE,27530,,USA,NC,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C13QD7KTW7Y6,,,5SML0,,A,Z2,2009-11-05,2025-12-18,2024-12-20,2024-12-20,LAMMERSVILLE JOINT UNIFIED SCHOOL DISTRICT,LAMMERSVILLE UNIFIED SCHOOL DISTRICT,,,111 S DE ANZA BLVD,,MOUNTAIN HOUSE,CA,95391,7900,USA,09,,1877-07-01,0630,,2A,,,0002,12~H6,611110,0001,611110N,0000,,N,,111 S. DE ANZA BOULEVARD,,MOUNTAIN HOUSE,95391,1016,USA,CA,ALVINA,,KEYSER,,111 S. DE ANZA BOULEVARD,,MOUNTAIN HOUSE,95391,1016,USA,CA,GLORIA,,GRIJALVA,,111 S. DE ANZA BOULEVARD,,MOUNTAIN HOUSE,95391,1016,USA,CA,,,,,,,,,,,,,,,,,,,,,,,ALVINA,A,KEYSER,,111 S. DE ANZA BOULEVARD,,MOUNTAIN HOUSE,95391,1016,USA,CA,GLORIA,,GRIJALVA,,111 S. DE ANZA BOULEVARD,,MOUNTAIN HOUSE,95391,1016,USA,CA,0000,,N,,0000,,,0000,,E&Y
,C13QUJT6MX85,,,516S2,,A,Z2,2008-03-24,2025-09-10,2024-09-12,2024-09-12,"CABLING CONCEPTS, INC",CABLING CONCEPTS INC,CABLING CONCEPTS INC.,CABLING CO,403 WIMBLEDON RD,,EDMOND,OK,73003,5695,USA,05,,2001-09-18,1231,http://www.cabling-concepts.com,2L,OK,USA,0004,2X~A5~QF~XS,238210,0009,238210Y~238290Y~423610Y~423620Y~423690Y~541512Y~541513Y~541519E~561621Y,0002,7C21~DC01,Y,,403 WIMBLEDON RD,,EDMOND,73003,5695,USA,OK,MARK,,BUCHHOLZ,PRESIDENT,403 WIMBLEDON,,EDMOND,73003,,USA,OK,MARK,,BUCHHOLZ,,403 WIMBLEDON,,EDMOND,73003,,USA,OK,MARK,,BUCHHOLZ,,403 WIMBLEDON,,EDMOND,73003,,USA,OK,JENNIFER,,WITHERS,PRESIDENT,403 WIMBLEDON,,EDMOND,73003,,USA,OK,MARK,,BUCHHOLZ,PRESIDENT,403 WIMBLEDON,,EDMOND,73003,,USA,OK,MARK,,BUCHHOLZ,,403 WIMBLEDON,,EDMOND,73003,,USA,OK,0001,541519YY  ,N,,0000,,,0003,STANM~STAOK~STATX,E&Y
,C13RCHL81B25,,,5Q8D8,,A,Z2,2009-09-25,2025-10-22,2024-10-28,2024-10-28,CENTRAL STATES BUS SALES INC,,,,1200 SUGAR CREEK SQ,,FENTON,MO,63026,4401,USA,08,,1975-07-01,0331,http://www.centralstatesbus.com,2L,MO,USA,0001,2X,441227,0009,423110Y~423120Y~423860Y~441110Y~441227N~441330N~485113N~532120N~811198N,0030,2310~2510~2530~2540~2590~2815~2910~2920~2930~2940~2950~2990~3010~3020~3030~3040~3110~3120~3130~4910~6220~H323~H325~J023~J025~K023~L023~N023~N025~W023,Y,,1200 SUGAR CREEK SQUARE,,FENTON,63026,4401,USA,MO,JEFF,,REITZ,,1200 SUGAR CREEK SQUARE,,FENTON,63026,,USA,MO,JEFF,,REITZ,,1200 SUGAR CREEK SQUARE,,FENTON,63026,,USA,MO,DAN,,HOLLENKAMP,,1200 SUGAR CREEK SQUARE,,FENTON,63026,,USA,MO,JEFF,,REITZ,,1200 SUGAR CREEK SQUARE,,FENTON,63026,,USA,MO,LISA,,SINGER,,1200 SUGAR CREEK SQUARE,,FENTON,63026,,USA,MO,JEFF,,REITZ,,1200 SUGAR CREEK SQUARE,,FENTON,63026,,USA,MO,0000,,N,,0000,,,0001,ANY,E&Y
,C13RNR58TQX7,,,9A6PH,,E,Z2,2022-02-11,2024-12-26,2024-12-26,2023-12-28,LEVEL-SC SP. Z O.O. SP.K.,,,,UL. JOZEFA CHELMONSKIEGO 8 LOK. 222,,WARSZAWA,,02-495,,POL,,,2005-07-12,1231,,2K,,POL,0002,2X~LJ,424310,0007,315210N~315990N~423310N~423330N~424310N~424350N~424950N,0000,,N,,UL. MIODOWA 3A,,KOZIENICE,26900,,POL,MAZOWIECKIE,KRZYSZTOFA,,LEWANDOWSKA,,UL. MIODOWA 3A,,KOZIENICE,26900,,POL,MAZOWIECKIE,,,,,,,,,,,,GRZEGORZ,,PIATKOWSKI,,UL.MIODOWA 3A,,KOZIENICE,26900,,POL,MAZOWIECKIE,,,,,,,,,,,,KRZYSZTOFA,,LEWANDOWSKA,,UL. MIODOWA 3A,,KOZIENICE,26900,,POL,MAZOWIECKIE,,,,,,,,,,,,0000,,,,0000,,,0000,,E&Y
,C13RVFSKNP45,,,5PW78,,A,Z2,2009-09-18,2025-09-05,2024-09-09,2024-09-09,SOUTH CENTRAL COMMUNITY ACTION PROGRAM INC,,,,1500 W 15TH ST,,BLOOMINGTON,IN,47404,3018,USA,09,,1965-06-15,1231,http://www.insccap.org,8H,IN,USA,0001,A8,813319,0001,813319N,0000,,N,,1500 W 15TH ST,,BLOOMINGTON,47404,3018,USA,IN,EDDY,G,RIOU,EXECUTIVE DIRECTOR,1500 W 15TH ST,,BLOOMINGTON,47404,3718,USA,IN,JOHN,,VARGO,FISCAL CONTROLLER,1500 W 15TH ST,,BLOOMINGTON,47404,3718,USA,IN,,,,,,,,,,,,,,,,,,,,,,,JOHN,,VARGO,FISCAL CONTROLLER,1500 W 15TH ST,,BLOOMINGTON,47404,3718,USA,IN,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C13SC7E23QU8,,,1LAX5,,A,Z2,2001-11-27,2025-12-26,2024-12-30,2024-12-30,PERFORMIGENCE CORPORATION,,,,3810 GRAYBURN AVE STE 100,,LOS ANGELES,CA,90008,1941,USA,37,,1998-01-16,0131,http://www.performigence.com,2L,DE,USA,0006,23~27~2X~HQ~MF~OY,541519,0019,513210Y~518210Y~541330E~541511Y~541512Y~541519E~541611Y~541614Y~541618Y~541714Y~541715E~541720Y~541990Y~561110Y~561410Y~611420Y~611430Y~611710Y~811210Y,0000,,N,,P. O. BOX 8574,,LOS ANGELES,90008,0574,USA,CA,LARRY,,MCELROY,,P.O. BOX 8574,,LOS ANGELES,90008,0574,USA,CA,LARRY,,MCELROY,,P.O. BOX 8574,,LOS ANGELES,90008,0574,USA,CA,LARRY,,MCELROY,,P.O. BOX 8574,,LOS ANGELES,90008,0574,USA,CA,,,,,,,,,,,,LARRY,,MCELROY,,P.O. BOX 8574,,LOS ANGELES,90008,0574,USA,CA,LARRY,,MCELROY,,P.O. BOX 8574,,LOS ANGELES,90008,0574,USA,CA,0003,541330YYYY~541519YY  ~541715YYYY,N,,0000,,,0001,ANY,E&Y
,C13SJSLMN8Y8,,,5CZM2,,A,Z2,2009-03-23,2026-01-27,2025-01-29,2025-01-29,HENRIETTA HOUSING AUTHORITY,,,,1009 E OMEGA ST BLDG 1,,HENRIETTA,TX,76365,3047,USA,13,,1950-05-01,0331,,2A,,,0003,12~8B~C8,925110,0001,925110N,0000,,N,,1009 E OMEGA ST BLDG 1,,HENRIETTA,76365,3047,USA,TX,REBECCA,,WATERS,,1009 E OMEGA BLDG 1,,HENRIETTA,76365,3029,USA,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REBECCA,,WATERS,,1009 E. OMEGA BLDG. 1,,HENRIETTA,76365,3029,USA,TX,,,,,,,,,,,,0000,,N,,0000,,,0001,ANY,E&Y
,C13SLTFR2W73,,,6BPH9,,A,Z1,2011-03-01,2025-05-02,2024-05-07,2024-05-06,CHASE MANOR ASSOCIATES,,,,85 NORMAN RD,,NORWICH,CT,06360,6050,USA,02,,1977-02-08,1231,,2K,CT,USA,0001,2X,,0000,,0000,,N,,342 NORTH MAIN STREET,SUITE 200,WEST HARTFORD,06117,2507,USA,CT,GREGORY,,KONOVER,MR.,342 NORTH MAIN STREET,SUITE 200,WEST HARTFORD,06117,2507,USA,CT,MIKE,,BLITZ,MR.,342 NORTH MAIN STREET,SUITE 200,WEST HARTFORD,06117,2507,USA,CT,,,,,,,,,,,,,,,,,,,,,,,MIKE,,BLITZ,MR.,342 NORTH MAIN STREET,SUITE 200,WEST HARTFORD,06117,2507,USA,CT,GREGORY,,KONOVER,MR.,342 NORTH MAIN STREET,SUITE 200,WEST HARTFORD,06117,2507,USA,CT,0000,,N,,0000,,,0000,,E&Y
,C13SMME1FRE6,,,473L3,,A,Z2,2005-10-31,2025-09-09,2024-09-11,2024-09-10,"OPERATION PAR, INC.",,,,6655 66TH STREET N,,PINELLAS PARK,FL,33781,5033,USA,13,,1970-01-01,0630,,8H,FL,USA,0002,A8~HQ,621420,0002,621420N~623220N,0000,,Y,,6655 66TH STREET NORTH,,PINELLAS PARK,33781,5033,USA,FL,JIM,,MILLER,CEO,6655 66TH STREET NORTH,,PINELLAS PARK,33781,,USA,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMY,,SCHOLZ,CFO,6655 66TH STREET NORTH,,PINELLAS PARK,33781,,USA,FL,JAMES,,MILLER,COO,6655 66TH STREET NORTH,,PINELLAS PARK,33781,,USA,FL,0000,,N,,0000,,,0000,,E&Y
,C13TBT9ALQ55,,,65SP2,,A,Z2,2010-10-13,2025-07-29,2024-07-31,2024-07-31,"WASTE MANAGEMENT OF SOUTH CAROLINA, INC.",,,SC0013,214 ENDICOTT CT,,ORANGEBURG,SC,29115,,USA,06,,1977-06-08,1231,www.wm.com,2L,SC,USA,0001,2X,562111,0020,221320N~236210N~236220N~237110N~423930N~541620N~561210N~561621N~562111N~562112N~562119N~562211N~562212N~562213N~562219N~562910E~562920N~562991N~562998N~924110 ,0000,,Y,,PO BOX 4648,,CAROL STREAM,60197,,USA,IL,LEE,,HICKS,,720 E BUTTERFIELD,,LOMBARD,60148,5661,USA,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEE,,HICKS,,720 E BUTTERFIELD,,LOMBARD,60148,5661,USA,IL,JACQUELINE,,SUTTER,,2550 WEST UNION HILLS DR,,PHEONIX,85027,,USA,AZ,0001,562910NN  ,N,,0000,,,0001,ANY,E&Y
,C13TEXAWYKX9,,,67713,,A,Z2,2014-05-01,2025-08-12,2024-08-14,2024-08-14,"INTEGRUS ARCHITECTURE, P.S.",INTEGRUS ARCHITECTURE PS,,,10 S CEDAR ST,,SPOKANE,WA,99201,6823,USA,05,,1953-08-15,1231,www.integrusarch.com,2L,WA,USA,0002,2X~XS,541310,0001,541310N,0016,C1AA~C1AB~C1AZ~C1BG~C1CA~C1CZ~C1EB~C1EC~C1EZ~C1FB~C1FC~C1FD~C1FE~C1FF~C211~C220,N,,10 S CEDAR ST,,SPOKANE,99201,6823,USA,WA,ANTON,,TOTH,PRINCIPAL,10 S. CEDAR,,SPOKANE,99201,,USA,WA,STUART,,WEIR,"DIRECTOR, BUSINESS DEVELOPMENT",707 SW WASHINGTON ST,SUITE 1200,PORTLAND,97205,,USA,OR,ANTON,S,TOTH,ASSOCIATE PRINCIPAL,10 S CEDAR ST.,"APARTMENT, SUITE, UNIT, ETC. (OPTIONAL)",SPOKANE,99201,,USA,WA,,,,,,,,,,,,ALICIA,,MORGANTI,DIRECTOR OF FINANCE,10 SOUTH CEDAR STREET,,SPOKANE,99201,,USA,WA,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C13TN5KUL155,,,SEXC4,,A,Z2,2018-06-12,2025-06-24,2024-06-24,2024-06-24,AHMADU BELLO UNIVERSITY,,AHMADU BELLO UNIVERSITY,,MAIN CAMPUS SOKOTO ROAD,SAMARU,KADUNA STATE,,810001,,NGA,,,1962-10-04,1224,https://abu.edu.ng/,X6,,NGA,0003,1A~A8~M8,611710,0001,611710N,0000,,Y,,SOKOTO ROAD DEPARTMENT OF PATHOLOGY,COLLEGE OF MEDICAL SCIENCES AHMADU BELLO UNIVERSITY,ZARIA,810001,,NGA,KADUNA STATE,SANI,,IBRAHIM,DIRECTOR OF RESEARCH AND INNOVATION,DIRECTORATE OF RESEARCH AND INNOVATION,AHMADU BELLO UNIVERSITY,ZARIA,810001,,NGA,KADUNA STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARUK,,MOHAMMED,,"THE VC OFFICE, SENATE BUILDING",AHMADU BELLO UNIVERSITY,ZARIA,810001,,NGA,KADUNA STATE,,,,,,,,,,,,0000,,,,0000,,,0000,,E&Y
,C13UR1L77TV3,,,69S55,,A,Z2,2011-02-08,2026-01-23,2025-01-24,2025-01-24,TRINITY ASSOCIATES,TRINITY ASSOCIATES,,,15 LEOPARD RD OFC,,BERWYN,PA,19312,1876,USA,06,,1979-10-26,1231,,2K,PA,USA,0001,2X,531110,0001,531110E,0000,,N,,PENNROSE MANAGEMENT COMPANY,"1301 N. 31ST STREET, ATTN EILEEN ROBINSON",PHILADELPHIA,19121,,USA,PA,LISA,,LANDIS,PRESIDENT,1301 N. 31ST ST.,,PHILADELPHIA,19121,,USA,PA,CRISTI,,RESCINITI,,1301 N. 31ST ST.,,PHILADELPHIA,19121,,USA,PA,LEE,,FELGAR,PRESIDENT,1301 N. 31ST STREET,,PHILADELPHIA,19121,,USA,PA,,,,,,,,,,,,CRISTI,,RESCINITI,CAO,1301 N. 31ST ST.,,PHILADELPHIA,19121,,USA,PA,DEBORAH,,FRATTARI,,1301 N. 31ST ST.,,PHILADELPHIA,19121,,USA,PA,0001,531110YY  ,N,,0000,,,0000,,E&Y
,C13VBXRF56A6,,,8CLY8,,A,Z2,2019-07-03,2025-10-18,2024-10-22,2024-10-22,"SPILMAN THOMAS & BATTLE, PLLC",,,,300 KANAWHA BLVD EAST,,CHARLESTON,WV,25321,,USA,01,,1864-01-01,1231,www.splimanlaw.com,2K,WV,USA,0002,2X~LJ,541110,0001,541110N,0006,R402~R406~R418~R424~R498~R499,Y,,PO BOX 273,,CHARLESTON,25321,,USA,WV,ROBERT,L,BEAVER,MR,300 KANAWHA BLVD E,,CHARLESTON,25301,,USA,WV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROBERT,L,BEAVER,MR,300 KANAWHA BLVD E,,CHARLESTON,25301,,USA,WV,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C13VCRFWEPS3,,,8UMN5,,A,Z2,2021-01-25,2025-03-05,2024-03-07,2024-03-07,RINGS VS. RENT SCHOLARSHIP FOUNDATION,RINGS VS RENT SCHOLARSHIP FOUNDATION,,,7372 PATRIOTS LANDING PL,,QUINTON,VA,23141,1383,USA,01,,2014-02-03,1231,,ZZ,VA,USA,0004,23~A8~LJ~OY,611710,0003,561499N~611430N~611710N,0000,,Y,,7372 PATRIOTS LANDING PLACE,,QUINTON,23141,1383,USA,VA,QUEEN,,BAILEY,CHIEF OF STAFF,7372 PATRIOTS LANDING PL,,QUINTON,23141,,USA,VA,,,,,,,,,,,,QUEEN,,BAILEY,PRESIDENT,7372 PATRIOTS LANDING PL,,QUINTON,23141,,USA,VA,,,,,,,,,,,,QUEEN,,BAILEY,CHIEF OF STAFF,7372 PATRIOTS LANDING PL,,QUINTON,23141,,USA,VA,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C13VRDVPDME1,,,97BH0,,A,Z2,2021-11-12,2025-07-15,2024-07-16,2024-07-16,GEOSINGULARITY INCORPORATED,,GEOSINGULARITY INCORPORATED,,13110 MCFARLANE RD,,BEASLEY,TX,77417,6069,USA,22,,2021-10-06,1231,,2L,DE,USA,0002,27~2X,541990,0001,541990Y,0000,,N,,13110 MCFARLANE ROAD,,BEASLEY,77417,,USA,TX,DEREK,S,INGRAHAM,DIRECTOR,13110 MCFARLANE ROAD,,BEASLEY,77417,,USA,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEREK,S,INGRAHAM,DIRECTOR,13110 MCFARLANE ROAD,,BEASLEY,77417,,USA,TX,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C13VUMLAZ5H9,,,38GT2,,A,Z1,2005-04-08,2025-11-01,2024-11-07,2024-11-05,"ALIVIO MEDICAL CENTER, INC",,,,966 W 21ST ST,,CHICAGO,IL,60608,4511,USA,04,,1989-01-04,0630,,8H,IL,USA,0001,A8,,0000,,0000,,Y,,966 WEST 21ST STREET,,CHICAGO,60608,4511,USA,IL,ESTHER,,CORPUZ,CEO,966 WEST 21ST STREET,,CHICAGO,60608,4511,USA,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRED,,PAYNE,SR. ACCOUNTING MANAGER,966 WEST 21ST STREET,,CHICAGO,60608,4511,USA,IL,STUART,,KIPNIS,GRANTS MANAGER,966,W. 21ST,CHICAGO,60608,,USA,IL,0000,,N,,0000,,,0000,,E&Y
,C13VVG2W2KR5,,,74TK1,,A,Z2,2014-05-19,2026-01-28,2025-01-29,2025-01-29,CHARTWELL GOVERNMENTAL & SPECIALTY RX LLC,,,,77 BRENNER DR,,CONGERS,NY,10920,1307,USA,17,,2014-04-30,1231,,2L,NY,USA,0002,2X~LJ,325412,0001,325412Y,0000,,Y,,77 BRENNER DR,,CONGERS,10920,1307,USA,NY,JACK,,GOLDENBERG,,77 BRENNER DRIVE,,CONGERS,10920,,USA,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JACK,,GOLDENBERG,,77 BRENNER DRIVE,,CONGERS,10920,,USA,NY,,,,,,,,,,,,0000,,N,,0000,,NPDY,0000,,E&Y
,C13VZN5KXPB3,,,08HZ5,,E,Z2,2015-04-08,2024-09-28,2024-09-28,2023-10-03,INSTITUTE FOR NATURAL RESOURCES,,,,2354 STANWELL DR,,CONCORD,CA,94520,4822,USA,10,,1984-10-04,0930,www.inrseminars.com,8H,CA,USA,0001,A8,611430,0001,611430N,0000,,Y,,2354 STANWELL DR,,CONCORD,94520,4822,USA,CA,ANGELA,,DECKARD,,2354 STANWELL DR,,CONCORD,94520,4822,USA,CA,LORI,,LOPEZ,,2354 STANWELL DR,,CONCORD,94520,,USA,CA,,,,,,,,,,,,,,,,,,,,,,,PAULINE,,BOLONG,,2354 STANWELL DR,,CONCORD,94520,4822,USA,CA,DEBORAH,,CHEUNG,,2354 STANWELL DR,,CONCORD,94520,,USA,CA,0000,,N,,0000,,,0000,,E&Y
,C13WF88TR6Q4,,,7TQ15,,A,Z2,2017-03-06,2025-03-07,2024-03-11,2024-03-11,"27 BAR RANCH, LLC",27 BAR RANCH,,,4505 PRIVATE ROAD 4910,,DEL RIO,TX,78840,4181,USA,23,,2007-03-15,1231,,2K,TX,USA,0003,27~2X~LJ,112111,0001,112111Y,0000,,N,,4505 PRIVATE ROAD 4910,,DEL RIO,78840,4181,USA,TX,DEBORRAH,,SMITH,OWNER,4505 PRIVATE ROAD 4910,,DEL RIO,78840,,USA,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEBORRAH,,SMITH,OWNER,4505 PRIVATE ROAD 4910,,DEL RIO,78840,,USA,TX,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C13WK3JGCYF7,,LE01,,,A,Z1,2020-07-16,2025-07-02,2024-07-09,2024-07-04,FAITH PRESBYTERIAN VILLAGE INC,,,,2511 16TH STREET CT E,,BRADENTON,FL,34208,7724,USA,16,,2020-06-30,1231,,8H,FL,USA,0001,A8,,0000,,0000,,N,,1050 BURLINGTON AVENUE NORTH,,ST PETERSBURG,33705,1537,USA,FL,DEJE,,WRAY PETERSON,EXECUTIVE DIRECTOR,1050 BURLINGTON AVENUE NORTH,,ST PETERSBURG,33705,,USA,FL,RICK,,MISCUK,DIRECTOR OF FINANCE,1050 BURLINGTON AVENUE NORTH,,ST PETERSBURG,33705,,USA,FL,DEJE,,WRAY PETERSON,EXECUTIVE DIRECTOR,1050 BURLINGTON AVENUE NORTH,,ST PETERSBURG,33705,,USA,FL,BRIAN,,MEYER,CORP COMPLIANCE MGR,1050 BURLINGTON AVENUE NORTH,,ST PETERSBURG,33705,,USA,FL,DEJE,,WRAY PETERSON,EXECUTIVE DIRECTOR,1050 BURLINGTON AVENUE NORTH,,ST PETERSBURG,33705,,USA,FL,BRIAN,,MEYER,CORP COMPLIANCE MGR,1050 BURLINGTON AVENUE NORTH,,ST PETERSBURG,33705,,USA,FL,0000,,N,,0000,,NPDY,0000,,E&Y
,C13WK3JGCYF7,,,8NQ55,,A,Z1,2020-07-16,2025-07-02,2024-07-09,2024-07-04,FAITH PRESBYTERIAN VILLAGE INC,,,,2511 16TH STREET CT E,,BRADENTON,FL,34208,7724,USA,16,,2020-06-30,1231,,8H,FL,USA,0001,A8,,0000,,0000,,N,,1050 BURLINGTON AVENUE NORTH,,ST PETERSBURG,33705,1537,USA,FL,DEJE,,WRAY PETERSON,EXECUTIVE DIRECTOR,1050 BURLINGTON AVENUE NORTH,,ST PETERSBURG,33705,,USA,FL,RICK,,MISCUK,DIRECTOR OF FINANCE,1050 BURLINGTON AVENUE NORTH,,ST PETERSBURG,33705,,USA,FL,DEJE,,WRAY PETERSON,EXECUTIVE DIRECTOR,1050 BURLINGTON AVENUE NORTH,,ST PETERSBURG,33705,,USA,FL,BRIAN,,MEYER,CORP COMPLIANCE MGR,1050 BURLINGTON AVENUE NORTH,,ST PETERSBURG,33705,,USA,FL,DEJE,,WRAY PETERSON,EXECUTIVE DIRECTOR,1050 BURLINGTON AVENUE NORTH,,ST PETERSBURG,33705,,USA,FL,BRIAN,,MEYER,CORP COMPLIANCE MGR,1050 BURLINGTON AVENUE NORTH,,ST PETERSBURG,33705,,USA,FL,0000,,N,,0000,,NPDY,0000,,E&Y
,C13WNCTKNAU1,,,65AJ1,,A,Z1,2010-09-28,2025-03-08,2024-03-14,2024-03-12,"END HUNGER IN CALVERT COUNTY, INC.",END HUNGER IN CALVERT COUNTY INC,,,6201 SOLOMONS ISLAND RD,,HUNTINGTOWN,MD,20639,8880,USA,05,,2008-05-11,1231,http://www.endhungercalvert.org,8H,MD,USA,0001,A8,,0000,,0000,,Y,,PO BOX 758,,HUNTINGTOWN,20639,0758,USA,MD,JULYA,,DOYLE,GRANTS DIRECTOR,PO BOX 758,,HUNTINGTOWN,20639,0758,USA,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIREET,,ALMONY,GRANTS ADMINISTRATOR,PO BOX 758,,HUNTINGTOWN,20639,0758,USA,MD,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
